166," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{39e292c5}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
167, CAP loaded INSTALL [for install and make selectable] failed: 0x6A80 (Wrong data/incorrect values in data) 
168, CAP loaded INSTALL [for install and make selectable] failed: 0x6A80 (Wrong data/incorrect values in data) 
169, CAP loaded INSTALL [for install and make selectable] failed: 0x6A80 (Wrong data/incorrect values in data) 
170," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{29aefc0a}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
171," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{637a2593}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
172," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{3b97b224}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
173," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{51ca98ec}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
174, Applet loading failed. Are you sure the card can handle it? LOAD failed: 0x6A80 (Wrong data/incorrect values in data) 
175, Applet loading failed. Are you sure the card can handle it? LOAD failed: 0x6A80 (Wrong data/incorrect values in data) 
176, Applet loading failed. Are you sure the card can handle it? LOAD failed: 0x6A80 (Wrong data/incorrect values in data) 
177," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{2100c368}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
178,"Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{54da43f3}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
179,"Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{bc4315c}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
180,"Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{44a7da0}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
181,"Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{55bf6378}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
182,"Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{78a91126}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
183,"Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{32b8257b}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
184,"Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{3e9dd520}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
185,"Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{c6f004b}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
186,"Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{21679f18}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
187,"Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{742392f0}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
188,"Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{521354b3}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
189,"Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{33e98517}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
190,"Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{38b89e52}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
191,"Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{7383820b}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
192,"Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{333bcbe9}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
193,"Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{522c47dd}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
